date,year,month,day,weekofyear,weekday,is_weekend,is_holiday,temperature,rain_mm,store_id,country,city,channel,latitude,longitude,sku_id,sku_name,category,subcategory,brand,units_sold,list_price,discount_pct,promo_flag,gross_sales,net_sales,stock_on_hand,stock_out_flag,lead_time_days,supplier_id,purchase_cost,margin_pct
2023-05-18,2023,5,18,20,3,0,0,11.59,1.31,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0086,BrandB Shampoo,Personal Care,Shampoo,BrandB,8,10.49,0.0,0,83.92,83.92,327,0,9,S050,6.12,0.417
2023-07-17,2023,7,17,29,0,0,0,16.41,4.93,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0038,BrandB Biscuits,Snacks,Biscuits,BrandB,17,10.9,0.0,0,185.3,185.3,181,1,6,S060,5.03,0.539
2021-08-26,2021,8,26,34,3,0,0,10.27,5.8,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0078,BrandF Softener,Home Care,Softener,BrandF,10,14.8,0.0,0,148.0,148.0,236,1,5,S003,10.41,0.297
2021-08-28,2021,8,28,34,5,1,0,17.8,4.91,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0018,BrandF Water,Beverages,Water,BrandF,58,14.52,0.0,0,842.16,842.16,159,0,6,S052,9.7,0.332
2023-05-11,2023,5,11,19,3,0,0,16.3,1.37,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0008,BrandB Juice,Beverages,Juice,BrandB,29,3.55,0.0,0,102.95,102.95,339,0,3,S021,1.69,0.525
2023-11-03,2023,11,3,44,4,0,0,10.22,0.35,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0045,BrandC Nuts,Snacks,Nuts,BrandC,137,13.42,0.15,1,1838.54,1562.76,266,0,10,S014,7.79,0.27
2022-11-03,2022,11,3,44,3,0,0,13.34,3.18,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0005,BrandE Soda,Beverages,Soda,BrandE,100,9.42,0.15,1,942.0,800.7,305,0,11,S042,5.6,0.256
2023-11-20,2023,11,20,47,0,0,0,14.92,3.79,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0061,BrandA Cheese,Dairy,Cheese,BrandA,75,12.3,0.0,0,922.5,922.5,360,0,6,S005,6.37,0.482
2022-05-23,2022,5,23,21,0,0,0,12.14,1.31,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0063,BrandC Cheese,Dairy,Cheese,BrandC,62,4.19,0.0,0,259.78,259.78,183,0,7,S053,2.06,0.509
2021-10-19,2021,10,19,42,1,0,0,12.29,4.09,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0014,BrandB Water,Beverages,Water,BrandB,59,3.8,0.0,0,224.2,224.2,288,0,11,S004,2.72,0.285
2023-02-04,2023,2,4,5,5,1,0,11.26,3.51,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0048,BrandF Nuts,Snacks,Nuts,BrandF,87,11.79,0.1,1,1025.73,923.16,221,0,5,S022,5.69,0.418
2021-10-19,2021,10,19,42,1,0,0,12.29,4.09,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0041,BrandE Biscuits,Snacks,Biscuits,BrandE,3,13.08,0.0,0,39.24,39.24,397,1,3,S032,6.51,0.502
2022-08-31,2022,8,31,35,2,0,0,18.65,0.69,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0024,BrandF Energy drink,Beverages,Energy drink,BrandF,40,5.36,0.0,0,214.4,214.4,252,0,8,S007,3.16,0.41
2023-06-09,2023,6,9,23,4,0,0,13.7,4.37,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0063,BrandC Cheese,Dairy,Cheese,BrandC,38,4.19,0.0,0,159.22,159.22,404,0,6,S035,1.97,0.53
2021-03-17,2021,3,17,11,2,0,0,10.32,1.54,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0084,BrandF Cleaner,Home Care,Cleaner,BrandF,32,5.49,0.0,0,175.68,175.68,164,0,6,S023,3.33,0.394
2021-03-05,2021,3,5,9,4,0,0,13.17,0.82,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0010,BrandD Juice,Beverages,Juice,BrandD,60,7.05,0.1,1,423.0,380.7,217,0,6,S005,3.72,0.373
2021-06-16,2021,6,16,24,2,0,0,14.88,1.96,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0045,BrandC Nuts,Snacks,Nuts,BrandC,67,13.42,0.0,0,899.14,899.14,229,0,7,S048,7.58,0.435
2023-10-23,2023,10,23,43,0,0,0,5.24,7.1,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0055,BrandA Milk,Dairy,Milk,BrandA,17,4.2,0.0,0,71.4,71.4,335,0,3,S017,2.41,0.427
2021-10-13,2021,10,13,41,2,0,0,12.31,1.73,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0099,BrandC Toothpaste,Personal Care,Toothpaste,BrandC,102,11.16,0.0,0,1138.32,1138.32,268,0,6,S046,8.23,0.262
2023-01-05,2023,1,5,1,3,0,0,11.56,0.42,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0061,BrandA Cheese,Dairy,Cheese,BrandA,96,12.3,0.0,0,1180.8,1180.8,348,0,3,S048,8.75,0.289
2021-01-15,2021,1,15,2,4,0,0,13.33,0.0,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0063,BrandC Cheese,Dairy,Cheese,BrandC,97,4.19,0.1,1,406.43,365.79,498,0,8,S036,2.1,0.4
2023-06-01,2023,6,1,22,3,0,0,10.73,1.96,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0063,BrandC Cheese,Dairy,Cheese,BrandC,21,4.19,0.0,0,87.99,87.99,432,0,3,S002,2.27,0.459
2021-09-29,2021,9,29,39,2,0,0,18.03,4.89,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0039,BrandC Biscuits,Snacks,Biscuits,BrandC,9,11.8,0.0,0,106.2,106.2,326,0,6,S007,7.08,0.4
2023-01-10,2023,1,10,2,1,0,0,12.84,4.08,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0084,BrandF Cleaner,Home Care,Cleaner,BrandF,40,5.49,0.0,0,219.6,219.6,292,0,8,S005,3.59,0.346
2022-07-07,2022,7,7,27,3,0,0,7.32,2.74,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0020,BrandB Energy drink,Beverages,Energy drink,BrandB,96,10.58,0.0,0,1015.68,1015.68,379,0,7,S055,6.6,0.376
2021-08-08,2021,8,8,31,6,1,0,6.27,1.7,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0022,BrandD Energy drink,Beverages,Energy drink,BrandD,180,1.48,0.0,0,266.4,266.4,278,0,6,S013,0.76,0.486
2022-07-16,2022,7,16,28,5,1,0,11.24,4.96,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0039,BrandC Biscuits,Snacks,Biscuits,BrandC,13,11.8,0.0,0,153.4,153.4,264,0,5,S002,7.59,0.357
2022-02-21,2022,2,21,8,0,0,0,11.87,2.55,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0067,BrandA Detergent,Home Care,Detergent,BrandA,14,2.68,0.0,0,37.52,37.52,231,0,6,S001,1.3,0.514
2021-12-16,2021,12,16,50,3,0,0,18.11,5.17,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0098,BrandB Toothpaste,Personal Care,Toothpaste,BrandB,33,5.75,0.0,0,189.75,189.75,332,0,3,S044,2.6,0.548
2021-03-14,2021,3,14,10,6,1,0,11.01,1.93,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0048,BrandF Nuts,Snacks,Nuts,BrandF,5,11.79,0.0,0,58.95,58.95,405,1,8,S060,6.87,0.417
2022-01-31,2022,1,31,5,0,0,0,21.58,3.68,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0037,BrandA Biscuits,Snacks,Biscuits,BrandA,80,1.08,0.0,0,86.4,86.4,235,0,6,S042,0.57,0.471
2022-07-13,2022,7,13,28,2,0,0,12.45,1.77,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0057,BrandC Milk,Dairy,Milk,BrandC,48,14.02,0.0,0,672.96,672.96,183,0,6,S058,9.94,0.291
2022-10-03,2022,10,3,40,0,0,0,15.44,4.76,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0046,BrandD Nuts,Snacks,Nuts,BrandD,88,2.67,0.0,0,234.96,234.96,366,0,7,S030,1.32,0.504
2022-05-02,2022,5,2,18,0,0,0,14.54,1.77,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0001,BrandA Soda,Beverages,Soda,BrandA,39,6.24,0.1,1,243.36,219.02,386,0,4,S031,3.12,0.4
2021-08-04,2021,8,4,31,2,0,0,8.35,2.51,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0090,BrandF Shampoo,Personal Care,Shampoo,BrandF,16,14.11,0.0,0,225.76,225.76,293,0,4,S052,7.38,0.477
2023-11-01,2023,11,1,44,2,0,0,12.47,0.04,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0085,BrandA Shampoo,Personal Care,Shampoo,BrandA,50,1.57,0.0,0,78.5,78.5,218,0,2,S025,1.07,0.317
2023-11-21,2023,11,21,47,1,0,0,8.85,0.85,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0086,BrandB Shampoo,Personal Care,Shampoo,BrandB,5,10.49,0.0,0,52.45,52.45,348,0,5,S048,6.89,0.343
2023-02-20,2023,2,20,8,0,0,0,13.62,5.11,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0061,BrandA Cheese,Dairy,Cheese,BrandA,127,12.3,0.0,0,1562.1,1562.1,365,0,7,S050,6.42,0.478
2023-11-19,2023,11,19,46,6,1,0,13.41,0.69,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0037,BrandA Biscuits,Snacks,Biscuits,BrandA,199,1.08,0.0,0,214.92,214.92,324,0,5,S042,0.71,0.345
2023-06-22,2023,6,22,25,3,0,0,13.87,3.64,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0085,BrandA Shampoo,Personal Care,Shampoo,BrandA,60,1.57,0.0,0,94.2,94.2,213,0,12,S047,0.97,0.381
2022-03-19,2022,3,19,11,5,1,0,14.24,0.6,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0027,BrandC Chips,Snacks,Chips,BrandC,69,14.15,0.15,1,976.35,829.9,322,0,7,S053,7.87,0.294
2021-05-31,2021,5,31,22,0,0,0,12.95,5.94,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0084,BrandF Cleaner,Home Care,Cleaner,BrandF,28,5.49,0.0,0,153.72,153.72,113,0,8,S013,4.09,0.256
2021-04-18,2021,4,18,15,6,1,0,14.46,3.0,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0102,BrandF Toothpaste,Personal Care,Toothpaste,BrandF,120,3.26,0.0,0,391.2,391.2,306,0,5,S046,1.64,0.497
2023-07-23,2023,7,23,29,6,1,0,15.62,1.35,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0014,BrandB Water,Beverages,Water,BrandB,100,3.8,0.0,0,380.0,380.0,167,0,4,S006,2.21,0.419
2021-08-31,2021,8,31,35,1,0,0,16.57,7.33,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0079,BrandA Cleaner,Home Care,Cleaner,BrandA,111,10.41,0.0,0,1155.51,1155.51,283,0,5,S057,6.52,0.374
2023-05-24,2023,5,24,21,2,0,0,18.7,7.98,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0027,BrandC Chips,Snacks,Chips,BrandC,82,14.15,0.0,0,1160.3,1160.3,385,0,3,S060,9.08,0.358
2023-04-03,2023,4,3,14,0,0,0,8.68,1.06,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0082,BrandD Cleaner,Home Care,Cleaner,BrandD,57,9.87,0.0,0,562.59,562.59,314,0,7,S058,4.96,0.498
2023-03-11,2023,3,11,10,5,1,0,13.56,4.43,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0039,BrandC Biscuits,Snacks,Biscuits,BrandC,21,11.8,0.0,0,247.8,247.8,170,0,5,S011,5.61,0.525
2022-10-31,2022,10,31,44,0,0,0,17.84,1.45,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0020,BrandB Energy drink,Beverages,Energy drink,BrandB,54,10.58,0.0,0,571.32,571.32,355,0,10,S058,7.21,0.318
2023-03-28,2023,3,28,13,1,0,0,19.23,3.54,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0016,BrandD Water,Beverages,Water,BrandD,31,9.51,0.0,0,294.81,294.81,270,0,6,S006,6.56,0.31
2023-03-09,2023,3,9,10,3,0,0,14.0,1.9,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0002,BrandB Soda,Beverages,Soda,BrandB,25,11.25,0.0,0,281.25,281.25,221,0,6,S037,5.54,0.508
2022-06-30,2022,6,30,26,3,0,0,13.83,1.78,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0016,BrandD Water,Beverages,Water,BrandD,59,9.51,0.0,0,561.09,561.09,304,0,6,S041,6.71,0.294
2021-01-01,2021,1,1,53,4,0,1,8.44,1.24,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0049,BrandA Yogurt,Dairy,Yogurt,BrandA,29,8.32,0.0,0,241.28,241.28,235,0,8,S017,6.19,0.256
2021-05-08,2021,5,8,18,5,1,0,16.38,1.16,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0076,BrandD Softener,Home Care,Softener,BrandD,22,13.72,0.0,0,301.84,301.84,209,0,6,S044,9.93,0.276
2021-10-05,2021,10,5,40,1,0,0,11.48,0.43,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0068,BrandB Detergent,Home Care,Detergent,BrandB,42,14.2,0.0,0,596.4,596.4,371,0,5,S001,10.49,0.261
2023-04-09,2023,4,9,14,6,1,0,12.85,4.48,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0059,BrandE Milk,Dairy,Milk,BrandE,32,12.25,0.0,0,392.0,392.0,299,0,6,S036,7.79,0.364
2021-11-17,2021,11,17,46,2,0,0,12.78,7.88,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0070,BrandD Detergent,Home Care,Detergent,BrandD,108,6.09,0.0,0,657.72,657.72,197,0,8,S053,3.09,0.492
2021-07-04,2021,7,4,26,6,1,0,13.46,4.01,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0025,BrandA Chips,Snacks,Chips,BrandA,12,8.65,0.0,0,103.8,103.8,237,0,6,S049,4.41,0.491
2023-10-20,2023,10,20,42,4,0,0,14.92,3.39,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0066,BrandF Cheese,Dairy,Cheese,BrandF,31,6.84,0.0,0,212.04,212.04,454,0,8,S058,4.71,0.312
2021-06-17,2021,6,17,24,3,0,0,9.5,0.16,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0045,BrandC Nuts,Snacks,Nuts,BrandC,54,13.42,0.0,0,724.68,724.68,268,0,8,S052,7.53,0.439
2022-01-05,2022,1,5,1,2,0,0,13.99,0.32,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0002,BrandB Soda,Beverages,Soda,BrandB,105,11.25,0.0,0,1181.25,1181.25,461,0,8,S014,7.99,0.29
2023-07-19,2023,7,19,29,2,0,0,9.32,1.74,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0039,BrandC Biscuits,Snacks,Biscuits,BrandC,8,11.8,0.0,0,94.4,94.4,304,0,5,S056,7.76,0.343
2021-01-24,2021,1,24,3,6,1,0,12.86,0.07,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0083,BrandE Cleaner,Home Care,Cleaner,BrandE,67,2.26,0.0,0,151.42,151.42,354,0,7,S008,1.64,0.274
2021-04-11,2021,4,11,14,6,1,0,19.22,0.92,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0006,BrandF Soda,Beverages,Soda,BrandF,126,1.29,0.0,0,162.54,162.54,325,0,5,S010,0.89,0.311
2021-01-05,2021,1,5,1,1,0,0,11.16,1.77,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0059,BrandE Milk,Dairy,Milk,BrandE,20,12.25,0.0,0,245.0,245.0,302,0,7,S043,7.92,0.354
2021-08-10,2021,8,10,32,1,0,0,13.13,4.12,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0041,BrandE Biscuits,Snacks,Biscuits,BrandE,82,13.08,0.0,0,1072.56,1072.56,207,0,7,S015,6.54,0.5
2021-05-31,2021,5,31,22,0,0,0,12.95,5.94,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0008,BrandB Juice,Beverages,Juice,BrandB,21,3.55,0.0,0,74.55,74.55,396,0,6,S012,1.8,0.493
2022-07-02,2022,7,2,26,5,1,0,1.8,0.87,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0089,BrandE Shampoo,Personal Care,Shampoo,BrandE,24,10.67,0.0,0,256.08,256.08,321,0,10,S031,4.84,0.546
2022-01-07,2022,1,7,1,4,0,0,16.74,0.91,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0009,BrandC Juice,Beverages,Juice,BrandC,37,5.26,0.0,0,194.62,194.62,448,0,9,S027,2.46,0.533
2021-12-01,2021,12,1,48,2,0,0,8.26,0.97,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0038,BrandB Biscuits,Snacks,Biscuits,BrandB,51,10.9,0.0,0,555.9,555.9,289,0,6,S055,7.81,0.283
2021-07-06,2021,7,6,27,1,0,0,9.46,0.26,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0097,BrandA Toothpaste,Personal Care,Toothpaste,BrandA,45,13.61,0.0,0,612.45,612.45,213,0,3,S043,9.15,0.328
2022-04-14,2022,4,14,15,3,0,0,9.49,5.61,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0086,BrandB Shampoo,Personal Care,Shampoo,BrandB,8,10.49,0.0,0,83.92,83.92,254,0,6,S036,6.17,0.411
2022-06-05,2022,6,5,22,6,1,0,9.41,4.15,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0027,BrandC Chips,Snacks,Chips,BrandC,106,14.15,0.0,0,1499.9,1499.9,107,0,7,S034,9.43,0.334
2023-12-23,2023,12,23,51,5,1,0,13.31,6.29,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0098,BrandB Toothpaste,Personal Care,Toothpaste,BrandB,32,5.75,0.0,0,184.0,184.0,165,0,6,S055,3.7,0.357
2023-10-20,2023,10,20,42,4,0,0,14.92,3.39,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0035,BrandE Chocolate,Snacks,Chocolate,BrandE,95,2.04,0.0,0,193.8,193.8,238,0,6,S058,1.42,0.303
2022-08-09,2022,8,9,32,1,0,0,12.58,2.57,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0061,BrandA Cheese,Dairy,Cheese,BrandA,101,12.3,0.0,0,1242.3,1242.3,353,0,10,S049,6.83,0.445
2021-05-10,2021,5,10,19,0,0,0,7.2,4.85,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0054,BrandF Yogurt,Dairy,Yogurt,BrandF,61,6.75,0.0,0,411.75,411.75,381,0,9,S042,3.9,0.423
2022-10-03,2022,10,3,40,0,0,0,15.44,4.76,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0086,BrandB Shampoo,Personal Care,Shampoo,BrandB,11,10.49,0.15,1,115.39,98.08,374,0,6,S041,5.83,0.294
2021-05-03,2021,5,3,18,0,0,0,12.99,0.95,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0001,BrandA Soda,Beverages,Soda,BrandA,112,6.24,0.0,0,698.88,698.88,311,0,8,S035,3.35,0.462
2022-12-08,2022,12,8,49,3,0,0,7.81,3.26,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0011,BrandE Juice,Beverages,Juice,BrandE,17,9.57,0.0,0,162.69,162.69,230,0,3,S009,6.99,0.27
2022-03-08,2022,3,8,10,1,0,0,8.16,0.08,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0061,BrandA Cheese,Dairy,Cheese,BrandA,108,12.3,0.0,0,1328.4,1328.4,284,0,4,S047,6.96,0.435
2022-07-08,2022,7,8,27,4,0,0,14.86,3.49,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0031,BrandA Chocolate,Snacks,Chocolate,BrandA,62,6.44,0.2,1,399.28,319.42,404,0,4,S033,4.01,0.177
2021-07-15,2021,7,15,28,3,0,0,17.64,3.41,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0055,BrandA Milk,Dairy,Milk,BrandA,13,4.2,0.0,0,54.6,54.6,379,0,8,S056,1.9,0.548
2022-11-29,2022,11,29,48,1,0,0,12.71,3.82,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0063,BrandC Cheese,Dairy,Cheese,BrandC,52,4.19,0.0,0,217.88,217.88,422,0,4,S004,2.6,0.379
2021-04-09,2021,4,9,14,4,0,0,12.38,7.7,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0047,BrandE Nuts,Snacks,Nuts,BrandE,19,11.65,0.0,0,221.35,221.35,305,0,5,S047,5.99,0.486
2022-09-20,2022,9,20,38,1,0,0,17.5,2.04,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0035,BrandE Chocolate,Snacks,Chocolate,BrandE,114,2.04,0.0,0,232.56,232.56,359,0,8,S003,1.02,0.502
2021-01-19,2021,1,19,3,1,0,0,13.01,5.84,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0011,BrandE Juice,Beverages,Juice,BrandE,11,9.57,0.0,0,105.27,105.27,374,0,6,S053,4.83,0.496
2021-04-11,2021,4,11,14,6,1,0,19.22,0.92,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0099,BrandC Toothpaste,Personal Care,Toothpaste,BrandC,162,11.16,0.0,0,1807.92,1807.92,236,0,6,S058,6.01,0.462
2022-05-27,2022,5,27,21,4,0,0,15.79,9.24,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0031,BrandA Chocolate,Snacks,Chocolate,BrandA,29,6.44,0.0,0,186.76,186.76,353,0,8,S016,4.08,0.366
2023-05-21,2023,5,21,20,6,1,0,15.76,4.08,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0092,BrandB Soap,Personal Care,Soap,BrandB,172,13.95,0.0,0,2399.4,2399.4,398,0,7,S003,7.44,0.467
2022-12-08,2022,12,8,49,3,0,0,7.81,3.26,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0082,BrandD Cleaner,Home Care,Cleaner,BrandD,36,9.87,0.0,0,355.32,355.32,172,0,6,S033,7.38,0.252
2022-01-06,2022,1,6,1,3,0,0,13.08,3.22,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0019,BrandA Energy drink,Beverages,Energy drink,BrandA,17,5.26,0.0,0,89.42,89.42,241,0,5,S032,3.01,0.428
2022-09-04,2022,9,4,35,6,1,0,7.25,0.92,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0024,BrandF Energy drink,Beverages,Energy drink,BrandF,74,5.36,0.0,0,396.64,396.64,352,0,7,S005,3.9,0.272
2021-05-07,2021,5,7,18,4,0,0,10.19,2.85,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0038,BrandB Biscuits,Snacks,Biscuits,BrandB,44,10.9,0.0,0,479.6,479.6,296,0,5,S011,7.32,0.329
2022-06-11,2022,6,11,23,5,1,0,16.93,0.28,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0020,BrandB Energy drink,Beverages,Energy drink,BrandB,19,10.58,0.0,0,201.02,201.02,305,1,5,S054,4.91,0.536
2023-02-25,2023,2,25,8,5,1,0,15.14,1.75,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0005,BrandE Soda,Beverages,Soda,BrandE,88,9.42,0.0,0,828.96,828.96,314,0,8,S004,5.38,0.429
2023-05-04,2023,5,4,18,3,0,0,7.89,3.45,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0063,BrandC Cheese,Dairy,Cheese,BrandC,54,4.19,0.0,0,226.26,226.26,201,0,4,S035,2.73,0.349
2023-12-05,2023,12,5,49,1,0,0,7.81,2.69,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0096,BrandF Soap,Personal Care,Soap,BrandF,34,2.3,0.0,0,78.2,78.2,411,0,4,S024,1.22,0.468
2022-03-12,2022,3,12,10,5,1,0,12.78,0.47,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0037,BrandA Biscuits,Snacks,Biscuits,BrandA,127,1.08,0.0,0,137.16,137.16,370,0,7,S001,0.5,0.533
2023-01-03,2023,1,3,1,1,0,0,10.62,3.26,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0066,BrandF Cheese,Dairy,Cheese,BrandF,34,6.84,0.0,0,232.56,232.56,217,0,7,S048,3.56,0.48
2022-12-31,2022,12,31,52,5,1,0,12.04,2.02,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0064,BrandD Cheese,Dairy,Cheese,BrandD,84,12.45,0.0,0,1045.8,1045.8,290,0,6,S017,8.58,0.311
2021-07-25,2021,7,25,29,6,1,0,14.0,1.19,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0016,BrandD Water,Beverages,Water,BrandD,45,9.51,0.15,1,427.95,363.76,168,0,5,S012,6.27,0.191
2021-02-04,2021,2,4,5,3,0,0,11.8,3.36,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0100,BrandD Toothpaste,Personal Care,Toothpaste,BrandD,71,13.42,0.0,0,952.82,952.82,224,0,9,S054,7.43,0.447
2021-04-25,2021,4,25,16,6,1,0,14.34,3.85,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0008,BrandB Juice,Beverages,Juice,BrandB,30,3.55,0.0,0,106.5,106.5,302,0,10,S053,1.83,0.484
2021-10-22,2021,10,22,42,4,0,0,17.46,3.11,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0090,BrandF Shampoo,Personal Care,Shampoo,BrandF,28,14.11,0.0,0,395.08,395.08,249,0,2,S004,8.88,0.371
2023-01-31,2023,1,31,5,1,0,0,18.73,5.71,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0040,BrandD Biscuits,Snacks,Biscuits,BrandD,27,6.02,0.0,0,162.54,162.54,273,0,7,S036,3.88,0.355
2022-07-22,2022,7,22,29,4,0,0,12.65,2.82,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0097,BrandA Toothpaste,Personal Care,Toothpaste,BrandA,76,13.61,0.0,0,1034.36,1034.36,251,0,7,S007,7.95,0.416
